35773 35773
-20 -9 -6 30 1
-2000 -900 -501 3000 1
-2000 -900 -399 3000 1
-20 -9 -3 30 1
-2000 -900 -201 3000 1
-2000 -801 -2000 3000 1
-2000 -801 -1899 3000 1
-2000 -801 -1800 3000 1
-2000 -801 -1701 3000 1
-2000 -801 -1599 3000 1
-2000 -801 -1500 3000 1
-2000 -801 -1401 3000 1
-2000 -801 -1299 3000 1
-2000 -801 -1200 3000 1
-2000 -801 -1101 3000 1
-2000 -801 -1000 3000 1
-2000 -801 -900 3000 1
-2000 -801 -801 3000 1
-2000 -801 -699 3000 1
-2000 -801 -600 3000 1
-2000 -801 -501 3000 1
-2000 -801 -399 3000 1
-2000 -801 -300 3000 1
-2000 -699 -2000 3000 1
-2000 -699 -1899 3000 1
-2000 -699 -1800 3000 1
-2000 -699 -1701 3000 1
-2000 -699 -1599 3000 1
-2000 -699 -1500 3000 1
-2000 -699 -1401 3000 1
-2000 -699 -1299 3000 1
-2000 -699 -1200 3000 1
-2000 -699 -1101 3000 1
-2000 -699 -1000 3000 1
-2000 -699 -900 3000 1
-2000 -699 -801 3000 1
-2000 -699 -699 3000 1
-2000 -699 -600 3000 1
-2000 -699 -501 3000 1
-2000 -699 -399 3000 1
-2000 -600 -1899 3000 1
-10 -3 -9 15 1
-2000 -600 -1701 3000 1
-2000 -600 -1599 3000 1
-20 -6 -15 30 1
-2000 -600 -1401 3000 1
-2000 -600 -1299 3000 1
-10 -3 -6 15 1
-2000 -600 -1101 3000 1
-10 -3 -5 15 1
-20 -6 -9 30 1
-2000 -600 -801 3000 1
-2000 -600 -699 3000 1
-10 -3 -3 15 1
-2000 -600 -501 3000 1
-2000 -501 -1800 3000 1
-2000 -501 -1701 3000 1
-2000 -501 -1599 3000 1
-2000 -501 -1500 3000 1
-2000 -501 -1401 3000 1
-2000 -501 -1299 3000 1
-2000 -501 -1200 3000 1
-2000 -501 -1101 3000 1
-2000 -501 -1000 3000 1
-2000 -501 -900 3000 1
-2000 -501 -801 3000 1
-2000 -501 -699 3000 1
-2000 -501 -600 3000 1
-2000 -501 -501 3000 1
-2000 -399 -1701 3000 1
-2000 -399 -1599 3000 1
-2000 -399 -1500 3000 1
-2000 -399 -1401 3000 1
-2000 -399 -1299 3000 1
-2000 -399 -1200 3000 1
-2000 -399 -1101 3000 1
-2000 -399 -1000 3000 1
-2000 -399 -900 3000 1
-2000 -399 -801 3000 1
-2000 -399 -699 3000 1
-2000 -399 -600 3000 1
-20 -3 -15 30 1
-2000 -300 -1401 3000 1
-2000 -300 -1299 3000 1
-20 -3 -12 30 1
-2000 -300 -1101 3000 1
-20 -3 -10 30 1
-20 -3 -9 30 1
-2000 -300 -801 3000 1
-2000 -300 -699 3000 1
-2000 -201 -1401 3000 1
-2000 -201 -1299 3000 1
-2000 -201 -1200 3000 1
-2000 -201 -1101 3000 1
-2000 -201 -1000 3000 1
-2000 -201 -900 3000 1
-2000 -201 -801 3000 1
-2000 -99 -1299 3000 1
-2000 -99 -1200 3000 1
-2000 -99 -1101 3000 1
-2000 -99 -1000 3000 1
-2000 -99 -900 3000 1
-10 0 -6 15 1
-2000 0 -1101 3000 1
-2 0 -1 3 1
-2000 99 -1101 3000 1
-633 -700 -300 1000 1
-633 -700 -267 1000 1
-1899 -2000 -1000 3000 1
-1899 -2000 -900 3000 1
-1899 -2000 -801 3000 1
-1899 -2000 -699 3000 1
-633 -633 -367 1000 1
-1899 -1899 -1000 3000 1
-633 -633 -300 1000 1
-633 -633 -267 1000 1
-633 -633 -233 1000 1
-633 -633 -200 1000 1
-633 -600 -400 1000 1
-633 -600 -367 1000 1
-1899 -1800 -1000 3000 1
-633 -600 -300 1000 1
-633 -600 -267 1000 1
-633 -600 -233 1000 1
-633 -600 -200 1000 1
-633 -600 -167 1000 1
-633 -567 -433 1000 1
-633 -567 -400 1000 1
-633 -567 -367 1000 1
-1899 -1701 -1000 3000 1
-633 -567 -300 1000 1
-633 -567 -267 1000 1
-633 -567 -233 1000 1
-633 -567 -200 1000 1
-633 -567 -167 1000 1
-633 -567 -133 1000 1
-633 -533 -467 1000 1
-633 -533 -433 1000 1
-633 -533 -400 1000 1
-633 -533 -367 1000 1
-1899 -1599 -1000 3000 1
-633 -533 -300 1000 1
-633 -533 -267 1000 1
-633 -533 -233 1000 1
-633 -533 -200 1000 1
-633 -533 -167 1000 1
-633 -533 -133 1000 1
-633 -533 -100 1000 1
-633 -500 -500 1000 1
-633 -500 -467 1000 1
-633 -500 -433 1000 1
-633 -500 -400 1000 1
-633 -500 -367 1000 1
-1899 -1500 -1000 3000 1
-633 -500 -300 1000 1
-633 -500 -267 1000 1
-633 -500 -233 1000 1
-633 -500 -200 1000 1
-633 -500 -167 1000 1
-633 -500 -133 1000 1
-633 -500 -100 1000 1
-633 -500 -67 1000 1
-633 -467 -533 1000 1
-633 -467 -500 1000 1
-633 -467 -467 1000 1
-633 -467 -433 1000 1
-633 -467 -400 1000 1
-633 -467 -367 1000 1
-1899 -1401 -1000 3000 1
-633 -467 -300 1000 1
-633 -467 -267 1000 1
-633 -467 -233 1000 1
-633 -467 -200 1000 1
-633 -467 -167 1000 1
-633 -467 -133 1000 1
-633 -467 -100 1000 1
-633 -467 -67 1000 1
-633 -467 -33 1000 1
-633 -433 -533 1000 1
-633 -433 -500 1000 1
-633 -433 -467 1000 1
-633 -433 -433 1000 1
-633 -433 -400 1000 1
-633 -433 -367 1000 1
-1899 -1299 -1000 3000 1
-633 -433 -300 1000 1
-633 -433 -267 1000 1
-633 -433 -233 1000 1
-633 -433 -200 1000 1
-633 -433 -167 1000 1
-633 -433 -133 1000 1
-633 -433 -100 1000 1
-633 -433 -67 1000 1
-633 -433 -33 1000 1
-633 -433 0 1000 1
-633 -400 -567 1000 1
-633 -400 -533 1000 1
-633 -400 -500 1000 1
-633 -400 -467 1000 1
-633 -400 -433 1000 1
-633 -400 -400 1000 1
-633 -400 -367 1000 1
-1899 -1200 -1000 3000 1
-633 -400 -300 1000 1
-633 -400 -267 1000 1
-633 -400 -233 1000 1
-633 -400 -200 1000 1
-633 -400 -167 1000 1
-633 -400 -133 1000 1
-633 -400 -100 1000 1
-633 -400 -67 1000 1
-633 -400 -33 1000 1
-633 -400 0 1000 1
-633 -400 33 1000 1
-633 -367 -600 1000 1
-633 -367 -567 1000 1
-633 -367 -533 1000 1
-633 -367 -500 1000 1
-633 -367 -467 1000 1
-633 -367 -433 1000 1
-633 -367 -400 1000 1
-633 -367 -367 1000 1
-1899 -1101 -1000 3000 1
-633 -367 -300 1000 1
-633 -367 -267 1000 1
-633 -367 -233 1000 1
-633 -367 -200 1000 1
-633 -367 -167 1000 1
-633 -367 -133 1000 1
-633 -367 -100 1000 1
-633 -367 -67 1000 1
-633 -367 -33 1000 1
-633 -367 0 1000 1
-633 -367 33 1000 1
-633 -367 67 1000 1
-1899 -1000 -1899 3000 1
-1899 -1000 -1800 3000 1
-1899 -1000 -1701 3000 1
-1899 -1000 -1599 3000 1
-1899 -1000 -1500 3000 1
-1899 -1000 -1401 3000 1
-1899 -1000 -1299 3000 1
-1899 -1000 -1200 3000 1
-1899 -1000 -1101 3000 1
-1899 -1000 -1000 3000 1
-1899 -1000 -900 3000 1
-1899 -1000 -801 3000 1
-1899 -1000 -699 3000 1
-1899 -1000 -600 3000 1
-1899 -1000 -501 3000 1
-1899 -1000 -399 3000 1
-1899 -1000 -300 3000 1
-1899 -1000 -201 3000 1
-1899 -1000 -99 3000 1
-1899 -1000 0 3000 1
-1899 -1000 99 3000 1
-1899 -1000 201 3000 1
-1899 -900 -2000 3000 1
-633 -300 -633 1000 1
-633 -300 -600 1000 1
-633 -300 -567 1000 1
-633 -300 -533 1000 1
-633 -300 -500 1000 1
-633 -300 -467 1000 1
-633 -300 -433 1000 1
-633 -300 -400 1000 1
-633 -300 -367 1000 1
-1899 -900 -1000 3000 1
-633 -300 -300 1000 1
-633 -300 -267 1000 1
-633 -300 -233 1000 1
-633 -300 -200 1000 1
-633 -300 -167 1000 1
-633 -300 -133 1000 1
-633 -300 -100 1000 1
-633 -300 -67 1000 1
-633 -300 -33 1000 1
-633 -300 0 1000 1
-633 -300 33 1000 1
-633 -267 -700 1000 1
-1899 -801 -2000 3000 1
-633 -267 -633 1000 1
-633 -267 -600 1000 1
-633 -267 -567 1000 1
-633 -267 -533 1000 1
-633 -267 -500 1000 1
-633 -267 -467 1000 1
-633 -267 -433 1000 1
-633 -267 -400 1000 1
-633 -267 -367 1000 1
-1899 -801 -1000 3000 1
-633 -267 -300 1000 1
-633 -267 -267 1000 1
-633 -267 -233 1000 1
-633 -267 -200 1000 1
-633 -267 -167 1000 1
-633 -267 -133 1000 1
-633 -267 -100 1000 1
-633 -267 -67 1000 1
-633 -267 -33 1000 1
-633 -267 0 1000 1
-633 -233 -700 1000 1
-1899 -699 -2000 3000 1
-633 -233 -633 1000 1
-633 -233 -600 1000 1
-633 -233 -567 1000 1
-633 -233 -533 1000 1
-633 -233 -500 1000 1
-633 -233 -467 1000 1
-633 -233 -433 1000 1
-633 -233 -400 1000 1
-633 -233 -367 1000 1
-1899 -699 -1000 3000 1
-633 -233 -300 1000 1
-633 -233 -267 1000 1
-633 -233 -233 1000 1
-633 -233 -200 1000 1
-633 -233 -167 1000 1
-633 -233 -133 1000 1
-633 -233 -100 1000 1
-633 -233 -67 1000 1
-633 -233 -33 1000 1
-1899 -600 -2000 3000 1
-633 -200 -633 1000 1
-633 -200 -600 1000 1
-633 -200 -567 1000 1
-633 -200 -533 1000 1
-633 -200 -500 1000 1
-633 -200 -467 1000 1
-633 -200 -433 1000 1
-633 -200 -400 1000 1
-633 -200 -367 1000 1
-1899 -600 -1000 3000 1
-633 -200 -300 1000 1
-633 -200 -267 1000 1
-633 -200 -233 1000 1
-633 -200 -200 1000 1
-633 -200 -167 1000 1
-633 -200 -133 1000 1
-633 -200 -100 1000 1
-633 -200 -67 1000 1
-633 -167 -633 1000 1
-633 -167 -600 1000 1
-633 -167 -567 1000 1
-633 -167 -533 1000 1
-633 -167 -500 1000 1
-633 -167 -467 1000 1
-633 -167 -433 1000 1
-633 -167 -400 1000 1
-633 -167 -367 1000 1
-1899 -501 -1000 3000 1
-633 -167 -300 1000 1
-633 -167 -267 1000 1
-633 -167 -233 1000 1
-633 -167 -200 1000 1
-633 -167 -167 1000 1
-633 -167 -133 1000 1
-633 -167 -100 1000 1
-633 -133 -600 1000 1
-633 -133 -567 1000 1
-633 -133 -533 1000 1
-633 -133 -500 1000 1
-633 -133 -467 1000 1
-633 -133 -433 1000 1
-633 -133 -400 1000 1
-633 -133 -367 1000 1
-1899 -399 -1000 3000 1
-633 -133 -300 1000 1
-633 -133 -267 1000 1
-633 -133 -233 1000 1
-633 -133 -200 1000 1
-633 -133 -167 1000 1
-633 -133 -133 1000 1
-633 -100 -567 1000 1
-633 -100 -533 1000 1
-633 -100 -500 1000 1
-633 -100 -467 1000 1
-633 -100 -433 1000 1
-633 -100 -400 1000 1
-633 -100 -367 1000 1
-1899 -300 -1000 3000 1
-633 -100 -300 1000 1
-633 -100 -267 1000 1
-633 -100 -233 1000 1
-633 -100 -200 1000 1
-633 -100 -167 1000 1
-633 -67 -500 1000 1
-633 -67 -467 1000 1
-633 -67 -433 1000 1
-633 -67 -400 1000 1
-633 -67 -367 1000 1
-1899 -201 -1000 3000 1
-633 -67 -300 1000 1
-633 -67 -267 1000 1
-633 -67 -233 1000 1
-633 -67 -200 1000 1
-633 -67 -167 1000 1
-633 -33 -467 1000 1
-633 -33 -433 1000 1
-633 -33 -400 1000 1
-633 -33 -367 1000 1
-1899 -99 -1000 3000 1
-633 -33 -300 1000 1
-633 -33 -267 1000 1
-633 -33 -233 1000 1
-633 -33 -200 1000 1
-633 0 -433 1000 1
-633 0 -400 1000 1
-633 0 -367 1000 1
-1899 0 -1000 3000 1
-633 0 -300 1000 1
-633 0 -267 1000 1
-633 0 -233 1000 1
-633 33 -400 1000 1
-633 33 -367 1000 1
-1899 99 -1000 3000 1
-633 33 -300 1000 1
-633 33 -267 1000 1
-633 67 -367 1000 1
-1899 201 -1000 3000 1
-633 67 -300 1000 1
-1899 300 -1000 3000 1
-600 -767 -300 1000 1
-600 -733 -300 1000 1
-600 -733 -267 1000 1
-18 -21 -10 30 1
-6 -7 -3 10 1
-600 -700 -267 1000 1
-600 -700 -233 1000 1
-1800 -2000 -1101 3000 1
-9 -10 -5 15 1
-18 -20 -9 30 1
-1800 -2000 -801 3000 1
-1800 -2000 -699 3000 1
-9 -10 -3 15 1
-600 -633 -400 1000 1
-600 -633 -367 1000 1
-1800 -1899 -1000 3000 1
-600 -633 -300 1000 1
